GONZALEZ TABOADA CARLOS,PROFUTURO AFP,PRESIDENTE DEL DIRECTORIO,19/03/2010,31/03/2011,SCOTIABANK PERU S.A.A.,VICEPRESIDENTE DEL DIRECTORIO,26/03/2013,25/03/2014,THE BANK OF NOVA SCOTIA,"1 años, 11 meses, 23 días."
GONZALEZ TABOADA CARLOS,PROFUTURO AFP,PRESIDENTE DEL DIRECTORIO,19/03/2010,31/03/2011,SCOTIABANK PERU S.A.A.,DIRECTOR,26/03/2013,26/03/2013,THE BANK OF NOVA SCOTIA,"1 años, 11 meses, 23 días."
GONZALEZ TABOADA CARLOS,PROFUTURO AFP,PRESIDENTE DEL DIRECTORIO,19/03/2010,31/03/2011,SCOTIABANK PERU S.A.A.,VICEPRESIDENTE DEL DIRECTORIO,29/03/2012,26/03/2013,THE BANK OF NOVA SCOTIA,"0 años, 11 meses, 27 días."
GONZALEZ TABOADA CARLOS,PROFUTURO AFP,PRESIDENTE DEL DIRECTORIO,19/03/2010,31/03/2011,SCOTIABANK PERU S.A.A.,DIRECTOR,28/03/2012,29/03/2012,THE BANK OF NOVA SCOTIA,"0 años, 11 meses, 26 días."
GONZALEZ TABOADA CARLOS,PROFUTURO AFP,PRESIDENTE DEL DIRECTORIO,19/03/2010,31/03/2011,SCOTIABANK PERU S.A.A.,VICEPRESIDENTE DEL DIRECTORIO,31/03/2011,28/03/2012,THE BANK OF NOVA SCOTIA,"0 años, 0 meses, 0 días."
GONZALEZ TABOADA CARLOS,PROFUTURO AFP,PRESIDENTE DEL DIRECTORIO,19/03/2010,31/03/2011,SCOTIA SOCIEDAD TITULIZADORA S.A.,PRESIDENTE DEL DIRECTORIO,14/04/2014,14/04/2015,THE BANK OF NOVA SCOTIA,"3 años, 0 meses, 14 días."
GONZALEZ TABOADA CARLOS,PROFUTURO AFP,PRESIDENTE DEL DIRECTORIO,19/03/2010,31/03/2011,SCOTIA SOCIEDAD TITULIZADORA S.A.,PRESIDENTE DEL DIRECTORIO,12/04/2013,14/04/2014,THE BANK OF NOVA SCOTIA,"2 años, 0 meses, 12 días."
GONZALEZ TABOADA CARLOS,PROFUTURO AFP,PRESIDENTE DEL DIRECTORIO,19/03/2010,31/03/2011,SCOTIA SOCIEDAD TITULIZADORA S.A.,PRESIDENTE DEL DIRECTORIO,13/04/2012,12/04/2013,THE BANK OF NOVA SCOTIA,"1 años, 0 meses, 13 días."
GONZALEZ TABOADA CARLOS,PROFUTURO AFP,PRESIDENTE DEL DIRECTORIO,19/03/2010,31/03/2011,SCOTIA SOCIEDAD TITULIZADORA S.A.,PRESIDENTE DEL DIRECTORIO,14/04/2011,13/04/2012,THE BANK OF NOVA SCOTIA,"0 años, 0 meses, 14 días."
GONZALEZ TABOADA CARLOS,PROFUTURO AFP,PRESIDENTE DEL DIRECTORIO,31/03/2011,29/03/2012,CREDISCOTIA FINANCIERA S.A.,PRESIDENTE DEL DIRECTORIO,30/04/2014,31/03/2015,THE BANK OF NOVA SCOTIA,"2 años, 1 meses, 1 días."
GONZALEZ TABOADA CARLOS,PROFUTURO AFP,PRESIDENTE DEL DIRECTORIO,31/03/2011,29/03/2012,CREDISCOTIA FINANCIERA S.A.,DIRECTOR,31/03/2014,30/04/2014,THE BANK OF NOVA SCOTIA,"2 años, 0 meses, 2 días."
GONZALEZ TABOADA CARLOS,PROFUTURO AFP,PRESIDENTE DEL DIRECTORIO,31/03/2011,29/03/2012,CREDISCOTIA FINANCIERA S.A.,PRESIDENTE DEL DIRECTORIO,30/04/2013,31/03/2014,THE BANK OF NOVA SCOTIA,"1 años, 1 meses, 1 días."
GONZALEZ TABOADA CARLOS,PROFUTURO AFP,PRESIDENTE DEL DIRECTORIO,31/03/2011,29/03/2012,CREDISCOTIA FINANCIERA S.A.,DIRECTOR,27/03/2013,30/04/2013,THE BANK OF NOVA SCOTIA,"0 años, 11 meses, 26 días."
GONZALEZ TABOADA CARLOS,PROFUTURO AFP,PRESIDENTE DEL DIRECTORIO,31/03/2011,29/03/2012,CREDISCOTIA FINANCIERA S.A.,PRESIDENTE DEL DIRECTORIO,30/04/2012,27/03/2013,THE BANK OF NOVA SCOTIA,"0 años, 1 meses, 1 días."
GONZALEZ TABOADA CARLOS,PROFUTURO AFP,PRESIDENTE DEL DIRECTORIO,31/03/2011,29/03/2012,CREDISCOTIA FINANCIERA S.A.,DIRECTOR,30/03/2012,30/04/2012,THE BANK OF NOVA SCOTIA,"0 años, 0 meses, 1 días."
GONZALEZ TABOADA CARLOS,PROFUTURO AFP,PRESIDENTE DEL DIRECTORIO,31/03/2011,29/03/2012,SCOTIABANK PERU S.A.A.,VICEPRESIDENTE DEL DIRECTORIO,24/03/2015,28/03/2016,THE BANK OF NOVA SCOTIA,"2 años, 11 meses, 23 días."
GONZALEZ TABOADA CARLOS,PROFUTURO AFP,PRESIDENTE DEL DIRECTORIO,31/03/2011,29/03/2012,SCOTIABANK PERU S.A.A.,DIRECTOR,24/03/2015,24/03/2015,THE BANK OF NOVA SCOTIA,"2 años, 11 meses, 23 días."
GONZALEZ TABOADA CARLOS,PROFUTURO AFP,PRESIDENTE DEL DIRECTORIO,31/03/2011,29/03/2012,SCOTIABANK PERU S.A.A.,DIRECTOR,25/03/2014,25/03/2014,THE BANK OF NOVA SCOTIA,"1 años, 11 meses, 24 días."
GONZALEZ TABOADA CARLOS,PROFUTURO AFP,PRESIDENTE DEL DIRECTORIO,31/03/2011,29/03/2012,SCOTIABANK PERU S.A.A.,VICEPRESIDENTE DEL DIRECTORIO,25/03/2014,24/03/2015,THE BANK OF NOVA SCOTIA,"1 años, 11 meses, 24 días."
GONZALEZ TABOADA CARLOS,PROFUTURO AFP,PRESIDENTE DEL DIRECTORIO,31/03/2011,29/03/2012,SCOTIABANK PERU S.A.A.,VICEPRESIDENTE DEL DIRECTORIO,26/03/2013,25/03/2014,THE BANK OF NOVA SCOTIA,"0 años, 11 meses, 25 días."
GONZALEZ TABOADA CARLOS,PROFUTURO AFP,PRESIDENTE DEL DIRECTORIO,31/03/2011,29/03/2012,SCOTIABANK PERU S.A.A.,DIRECTOR,26/03/2013,26/03/2013,THE BANK OF NOVA SCOTIA,"0 años, 11 meses, 25 días."
GONZALEZ TABOADA CARLOS,PROFUTURO AFP,PRESIDENTE DEL DIRECTORIO,31/03/2011,29/03/2012,SCOTIABANK PERU S.A.A.,VICEPRESIDENTE DEL DIRECTORIO,29/03/2012,26/03/2013,THE BANK OF NOVA SCOTIA,"0 años, 0 meses, 0 días."
GONZALEZ TABOADA CARLOS,PROFUTURO AFP,PRESIDENTE DEL DIRECTORIO,31/03/2011,29/03/2012,SCOTIA SOCIEDAD TITULIZADORA S.A.,PRESIDENTE DEL DIRECTORIO,14/04/2014,14/04/2015,THE BANK OF NOVA SCOTIA,"2 años, 0 meses, 16 días."
GONZALEZ TABOADA CARLOS,PROFUTURO AFP,PRESIDENTE DEL DIRECTORIO,31/03/2011,29/03/2012,SCOTIA SOCIEDAD TITULIZADORA S.A.,PRESIDENTE DEL DIRECTORIO,12/04/2013,14/04/2014,THE BANK OF NOVA SCOTIA,"1 años, 0 meses, 14 días."
GONZALEZ TABOADA CARLOS,PROFUTURO AFP,PRESIDENTE DEL DIRECTORIO,31/03/2011,29/03/2012,SCOTIA SOCIEDAD TITULIZADORA S.A.,PRESIDENTE DEL DIRECTORIO,13/04/2012,12/04/2013,THE BANK OF NOVA SCOTIA,"0 años, 0 meses, 15 días."
GONZALEZ TABOADA CARLOS,PROFUTURO AFP,PRESIDENTE DEL DIRECTORIO,29/03/2012,26/03/2013,CREDISCOTIA FINANCIERA S.A.,PRESIDENTE DEL DIRECTORIO,30/04/2014,31/03/2015,THE BANK OF NOVA SCOTIA,"1 años, 1 meses, 4 días."
GONZALEZ TABOADA CARLOS,PROFUTURO AFP,PRESIDENTE DEL DIRECTORIO,29/03/2012,26/03/2013,CREDISCOTIA FINANCIERA S.A.,DIRECTOR,31/03/2014,30/04/2014,THE BANK OF NOVA SCOTIA,"1 años, 0 meses, 5 días."
GONZALEZ TABOADA CARLOS,PROFUTURO AFP,PRESIDENTE DEL DIRECTORIO,29/03/2012,26/03/2013,CREDISCOTIA FINANCIERA S.A.,PRESIDENTE DEL DIRECTORIO,30/04/2013,31/03/2014,THE BANK OF NOVA SCOTIA,"0 años, 1 meses, 4 días."
GONZALEZ TABOADA CARLOS,PROFUTURO AFP,PRESIDENTE DEL DIRECTORIO,29/03/2012,26/03/2013,CREDISCOTIA FINANCIERA S.A.,DIRECTOR,27/03/2013,30/04/2013,THE BANK OF NOVA SCOTIA,"0 años, 0 meses, 1 días."
GONZALEZ TABOADA CARLOS,PROFUTURO AFP,PRESIDENTE DEL DIRECTORIO,29/03/2012,26/03/2013,SCOTIABANK PERU S.A.A.,VICEPRESIDENTE DEL DIRECTORIO,24/03/2015,28/03/2016,THE BANK OF NOVA SCOTIA,"1 años, 11 meses, 26 días."
GONZALEZ TABOADA CARLOS,PROFUTURO AFP,PRESIDENTE DEL DIRECTORIO,29/03/2012,26/03/2013,SCOTIABANK PERU S.A.A.,DIRECTOR,24/03/2015,24/03/2015,THE BANK OF NOVA SCOTIA,"1 años, 11 meses, 26 días."
GONZALEZ TABOADA CARLOS,PROFUTURO AFP,PRESIDENTE DEL DIRECTORIO,29/03/2012,26/03/2013,SCOTIABANK PERU S.A.A.,DIRECTOR,25/03/2014,25/03/2014,THE BANK OF NOVA SCOTIA,"0 años, 11 meses, 27 días."
GONZALEZ TABOADA CARLOS,PROFUTURO AFP,PRESIDENTE DEL DIRECTORIO,29/03/2012,26/03/2013,SCOTIABANK PERU S.A.A.,VICEPRESIDENTE DEL DIRECTORIO,25/03/2014,24/03/2015,THE BANK OF NOVA SCOTIA,"0 años, 11 meses, 27 días."
GONZALEZ TABOADA CARLOS,PROFUTURO AFP,PRESIDENTE DEL DIRECTORIO,29/03/2012,26/03/2013,SCOTIABANK PERU S.A.A.,VICEPRESIDENTE DEL DIRECTORIO,26/03/2013,25/03/2014,THE BANK OF NOVA SCOTIA,"0 años, 0 meses, 0 días."
GONZALEZ TABOADA CARLOS,PROFUTURO AFP,PRESIDENTE DEL DIRECTORIO,29/03/2012,26/03/2013,SCOTIABANK PERU S.A.A.,DIRECTOR,26/03/2013,26/03/2013,THE BANK OF NOVA SCOTIA,"0 años, 0 meses, 0 días."
GONZALEZ TABOADA CARLOS,PROFUTURO AFP,PRESIDENTE DEL DIRECTORIO,29/03/2012,26/03/2013,SCOTIA SOCIEDAD TITULIZADORA S.A.,PRESIDENTE DEL DIRECTORIO,14/04/2014,14/04/2015,THE BANK OF NOVA SCOTIA,"1 años, 0 meses, 19 días."
GONZALEZ TABOADA CARLOS,PROFUTURO AFP,PRESIDENTE DEL DIRECTORIO,29/03/2012,26/03/2013,SCOTIA SOCIEDAD TITULIZADORA S.A.,PRESIDENTE DEL DIRECTORIO,12/04/2013,14/04/2014,THE BANK OF NOVA SCOTIA,"0 años, 0 meses, 17 días."
GONZALEZ TABOADA CARLOS,PROFUTURO AFP,DIRECTOR,26/03/2013,25/03/2014,CREDISCOTIA FINANCIERA S.A.,PRESIDENTE DEL DIRECTORIO,30/04/2014,31/03/2015,THE BANK OF NOVA SCOTIA,"0 años, 1 meses, 5 días."
GONZALEZ TABOADA CARLOS,PROFUTURO AFP,DIRECTOR,26/03/2013,25/03/2014,CREDISCOTIA FINANCIERA S.A.,DIRECTOR,31/03/2014,30/04/2014,THE BANK OF NOVA SCOTIA,"0 años, 0 meses, 6 días."
GONZALEZ TABOADA CARLOS,PROFUTURO AFP,DIRECTOR,26/03/2013,25/03/2014,SCOTIABANK PERU S.A.A.,VICEPRESIDENTE DEL DIRECTORIO,24/03/2015,28/03/2016,THE BANK OF NOVA SCOTIA,"0 años, 11 meses, 27 días."
GONZALEZ TABOADA CARLOS,PROFUTURO AFP,DIRECTOR,26/03/2013,25/03/2014,SCOTIABANK PERU S.A.A.,DIRECTOR,24/03/2015,24/03/2015,THE BANK OF NOVA SCOTIA,"0 años, 11 meses, 27 días."
GONZALEZ TABOADA CARLOS,PROFUTURO AFP,DIRECTOR,26/03/2013,25/03/2014,SCOTIABANK PERU S.A.A.,DIRECTOR,25/03/2014,25/03/2014,THE BANK OF NOVA SCOTIA,"0 años, 0 meses, 0 días."
GONZALEZ TABOADA CARLOS,PROFUTURO AFP,DIRECTOR,26/03/2013,25/03/2014,SCOTIABANK PERU S.A.A.,VICEPRESIDENTE DEL DIRECTORIO,25/03/2014,24/03/2015,THE BANK OF NOVA SCOTIA,"0 años, 0 meses, 0 días."
GONZALEZ TABOADA CARLOS,PROFUTURO AFP,DIRECTOR,26/03/2013,25/03/2014,SCOTIA SOCIEDAD TITULIZADORA S.A.,PRESIDENTE DEL DIRECTORIO,14/04/2014,14/04/2015,THE BANK OF NOVA SCOTIA,"0 años, 0 meses, 20 días."
GONZALEZ TABOADA CARLOS,PROFUTURO AFP,PRESIDENTE DEL DIRECTORIO,25/03/2014,24/03/2015,SCOTIABANK PERU S.A.A.,VICEPRESIDENTE DEL DIRECTORIO,24/03/2015,28/03/2016,THE BANK OF NOVA SCOTIA,"0 años, 0 meses, 0 días."
GONZALEZ TABOADA CARLOS,PROFUTURO AFP,PRESIDENTE DEL DIRECTORIO,25/03/2014,24/03/2015,SCOTIABANK PERU S.A.A.,DIRECTOR,24/03/2015,24/03/2015,THE BANK OF NOVA SCOTIA,"0 años, 0 meses, 0 días."
HERNANDEZ - CLAUDIO RUBEN,PROFUTURO AFP,DIRECTOR ALTERNO,27/06/2008,27/03/2009,SCOTIABANK PERU S.A.A.,DIRECTOR ALTERNO,31/03/2011,28/03/2012,THE BANK OF NOVA SCOTIA,"2 años, 0 meses, 4 días."
HERNANDEZ - CLAUDIO RUBEN,PROFUTURO AFP,DIRECTOR ALTERNO,27/06/2008,27/03/2009,SCOTIABANK PERU S.A.A.,DIRECTOR ALTERNO,17/03/2010,31/03/2011,THE BANK OF NOVA SCOTIA,"0 años, 11 meses, 18 días."
HERNANDEZ - CLAUDIO RUBEN,PROFUTURO AFP,DIRECTOR ALTERNO,27/03/2009,19/03/2010,SCOTIABANK PERU S.A.A.,DIRECTOR ALTERNO,31/03/2011,28/03/2012,THE BANK OF NOVA SCOTIA,"1 años, 0 meses, 12 días."
MEEK  JAMES TULLY,PROFUTURO AFP,DIRECTOR,06/07/2015,29/03/2016,CREDISCOTIA FINANCIERA S.A.,VICEPRESIDENTE DEL DIRECTORIO,29/04/2016,31/03/2017,THE BANK OF NOVA SCOTIA,"0 años, 1 meses, 0 días."
MEEK  JAMES TULLY,PROFUTURO AFP,DIRECTOR,06/07/2015,29/03/2016,CREDISCOTIA FINANCIERA S.A.,DIRECTOR,31/03/2016,29/04/2016,THE BANK OF NOVA SCOTIA,"0 años, 0 meses, 2 días."
RIVADENEIRA GASTAÑETA FRANCISCO GUILLERMO,PROFUTURO AFP,DIRECTOR SUPLENTE,19/06/2008,27/06/2008,SCOTIA SOCIEDAD TITULIZADORA S.A.,DIRECTOR,11/04/2016,A la actualidad,THE BANK OF NOVA SCOTIA,"7 años, 9 meses, 15 días."
RIVADENEIRA GASTAÑETA FRANCISCO GUILLERMO,PROFUTURO AFP,DIRECTOR SUPLENTE,19/06/2008,27/06/2008,SCOTIABANK PERU S.A.A.,,02/08/2012,A la actualidad,THE BANK OF NOVA SCOTIA,"4 años, 1 meses, 6 días."
RIVADENEIRA GASTAÑETA FRANCISCO GUILLERMO,PROFUTURO AFP,DIRECTOR ALTERNO,17/07/2008,27/03/2009,CREDISCOTIA FINANCIERA S.A.,DIRECTOR ALTERNO,31/03/2015,31/03/2016,THE BANK OF NOVA SCOTIA,"6 años, 0 meses, 4 días."
RIVADENEIRA GASTAÑETA FRANCISCO GUILLERMO,PROFUTURO AFP,DIRECTOR ALTERNO,17/07/2008,27/03/2009,CREDISCOTIA FINANCIERA S.A.,DIRECTOR ALTERNO,31/03/2014,31/03/2015,THE BANK OF NOVA SCOTIA,"5 años, 0 meses, 4 días."
RIVADENEIRA GASTAÑETA FRANCISCO GUILLERMO,PROFUTURO AFP,DIRECTOR ALTERNO,17/07/2008,27/03/2009,CREDISCOTIA FINANCIERA S.A.,DIRECTOR ALTERNO,27/03/2013,31/03/2014,THE BANK OF NOVA SCOTIA,"4 años, 0 meses, 0 días."
RIVADENEIRA GASTAÑETA FRANCISCO GUILLERMO,PROFUTURO AFP,DIRECTOR ALTERNO,17/07/2008,27/03/2009,CREDISCOTIA FINANCIERA S.A.,DIRECTOR ALTERNO,30/03/2012,27/03/2013,THE BANK OF NOVA SCOTIA,"3 años, 0 meses, 3 días."
RIVADENEIRA GASTAÑETA FRANCISCO GUILLERMO,PROFUTURO AFP,DIRECTOR ALTERNO,17/07/2008,27/03/2009,CREDISCOTIA FINANCIERA S.A.,DIRECTOR ALTERNO,30/03/2011,30/03/2012,THE BANK OF NOVA SCOTIA,"2 años, 0 meses, 3 días."
RIVADENEIRA GASTAÑETA FRANCISCO GUILLERMO,PROFUTURO AFP,DIRECTOR ALTERNO,17/07/2008,27/03/2009,CREDISCOTIA FINANCIERA S.A.,DIRECTOR ALTERNO,30/03/2010,30/03/2011,THE BANK OF NOVA SCOTIA,"1 años, 0 meses, 3 días."
RIVADENEIRA GASTAÑETA FRANCISCO GUILLERMO,PROFUTURO AFP,DIRECTOR ALTERNO,17/07/2008,27/03/2009,CREDISCOTIA FINANCIERA S.A.,DIRECTOR ALTERNO,31/03/2009,30/03/2010,THE BANK OF NOVA SCOTIA,"0 años, 0 meses, 4 días."
RIVADENEIRA GASTAÑETA FRANCISCO GUILLERMO,PROFUTURO AFP,DIRECTOR ALTERNO,27/06/2008,27/03/2009,SCOTIA SOCIEDAD TITULIZADORA S.A.,DIRECTOR,11/04/2016,A la actualidad,THE BANK OF NOVA SCOTIA,"7 años, 0 meses, 15 días."
RIVADENEIRA GASTAÑETA FRANCISCO GUILLERMO,PROFUTURO AFP,DIRECTOR ALTERNO,27/06/2008,27/03/2009,SCOTIABANK PERU S.A.A.,,02/08/2012,A la actualidad,THE BANK OF NOVA SCOTIA,"3 años, 4 meses, 6 días."
RIVADENEIRA GASTAÑETA FRANCISCO GUILLERMO,PROFUTURO AFP,DIRECTOR ALTERNO,27/03/2009,19/03/2010,CREDISCOTIA FINANCIERA S.A.,DIRECTOR ALTERNO,31/03/2015,31/03/2016,THE BANK OF NOVA SCOTIA,"5 años, 0 meses, 12 días."
RIVADENEIRA GASTAÑETA FRANCISCO GUILLERMO,PROFUTURO AFP,DIRECTOR ALTERNO,27/03/2009,19/03/2010,CREDISCOTIA FINANCIERA S.A.,DIRECTOR ALTERNO,31/03/2014,31/03/2015,THE BANK OF NOVA SCOTIA,"4 años, 0 meses, 12 días."
RIVADENEIRA GASTAÑETA FRANCISCO GUILLERMO,PROFUTURO AFP,DIRECTOR ALTERNO,27/03/2009,19/03/2010,CREDISCOTIA FINANCIERA S.A.,DIRECTOR ALTERNO,27/03/2013,31/03/2014,THE BANK OF NOVA SCOTIA,"3 años, 0 meses, 8 días."
RIVADENEIRA GASTAÑETA FRANCISCO GUILLERMO,PROFUTURO AFP,DIRECTOR ALTERNO,27/03/2009,19/03/2010,CREDISCOTIA FINANCIERA S.A.,DIRECTOR ALTERNO,30/03/2012,27/03/2013,THE BANK OF NOVA SCOTIA,"2 años, 0 meses, 11 días."
RIVADENEIRA GASTAÑETA FRANCISCO GUILLERMO,PROFUTURO AFP,DIRECTOR ALTERNO,27/03/2009,19/03/2010,CREDISCOTIA FINANCIERA S.A.,DIRECTOR ALTERNO,30/03/2011,30/03/2012,THE BANK OF NOVA SCOTIA,"1 años, 0 meses, 11 días."
RIVADENEIRA GASTAÑETA FRANCISCO GUILLERMO,PROFUTURO AFP,DIRECTOR ALTERNO,27/03/2009,19/03/2010,CREDISCOTIA FINANCIERA S.A.,DIRECTOR ALTERNO,30/03/2010,30/03/2011,THE BANK OF NOVA SCOTIA,"0 años, 0 meses, 11 días."
RIVADENEIRA GASTAÑETA FRANCISCO GUILLERMO,PROFUTURO AFP,DIRECTOR ALTERNO,27/03/2009,19/03/2010,SCOTIA SOCIEDAD TITULIZADORA S.A.,DIRECTOR,11/04/2016,A la actualidad,THE BANK OF NOVA SCOTIA,"6 años, 0 meses, 23 días."
RIVADENEIRA GASTAÑETA FRANCISCO GUILLERMO,PROFUTURO AFP,DIRECTOR ALTERNO,27/03/2009,19/03/2010,SCOTIABANK PERU S.A.A.,,02/08/2012,A la actualidad,THE BANK OF NOVA SCOTIA,"2 años, 4 meses, 14 días."
RIVADENEIRA GASTAÑETA FRANCISCO GUILLERMO,PROFUTURO AFP,DIRECTOR ALTERNO,19/03/2010,31/03/2011,CREDISCOTIA FINANCIERA S.A.,DIRECTOR ALTERNO,31/03/2015,31/03/2016,THE BANK OF NOVA SCOTIA,"4 años, 0 meses, 0 días."
RIVADENEIRA GASTAÑETA FRANCISCO GUILLERMO,PROFUTURO AFP,DIRECTOR ALTERNO,19/03/2010,31/03/2011,CREDISCOTIA FINANCIERA S.A.,DIRECTOR ALTERNO,31/03/2014,31/03/2015,THE BANK OF NOVA SCOTIA,"3 años, 0 meses, 0 días."
RIVADENEIRA GASTAÑETA FRANCISCO GUILLERMO,PROFUTURO AFP,DIRECTOR ALTERNO,19/03/2010,31/03/2011,CREDISCOTIA FINANCIERA S.A.,DIRECTOR ALTERNO,27/03/2013,31/03/2014,THE BANK OF NOVA SCOTIA,"1 años, 11 meses, 24 días."
RIVADENEIRA GASTAÑETA FRANCISCO GUILLERMO,PROFUTURO AFP,DIRECTOR ALTERNO,19/03/2010,31/03/2011,CREDISCOTIA FINANCIERA S.A.,DIRECTOR ALTERNO,30/03/2012,27/03/2013,THE BANK OF NOVA SCOTIA,"0 años, 11 meses, 28 días."
RIVADENEIRA GASTAÑETA FRANCISCO GUILLERMO,PROFUTURO AFP,DIRECTOR ALTERNO,19/03/2010,31/03/2011,SCOTIA SOCIEDAD TITULIZADORA S.A.,DIRECTOR,11/04/2016,A la actualidad,THE BANK OF NOVA SCOTIA,"5 años, 0 meses, 11 días."
RIVADENEIRA GASTAÑETA FRANCISCO GUILLERMO,PROFUTURO AFP,DIRECTOR ALTERNO,19/03/2010,31/03/2011,SCOTIABANK PERU S.A.A.,,02/08/2012,A la actualidad,THE BANK OF NOVA SCOTIA,"1 años, 4 meses, 2 días."
RIVADENEIRA GASTAÑETA FRANCISCO GUILLERMO,PROFUTURO AFP,DIRECTOR,31/03/2011,29/03/2012,CREDISCOTIA FINANCIERA S.A.,DIRECTOR ALTERNO,31/03/2015,31/03/2016,THE BANK OF NOVA SCOTIA,"3 años, 0 meses, 2 días."
RIVADENEIRA GASTAÑETA FRANCISCO GUILLERMO,PROFUTURO AFP,DIRECTOR,31/03/2011,29/03/2012,CREDISCOTIA FINANCIERA S.A.,DIRECTOR ALTERNO,31/03/2014,31/03/2015,THE BANK OF NOVA SCOTIA,"2 años, 0 meses, 2 días."
RIVADENEIRA GASTAÑETA FRANCISCO GUILLERMO,PROFUTURO AFP,DIRECTOR,31/03/2011,29/03/2012,CREDISCOTIA FINANCIERA S.A.,DIRECTOR ALTERNO,27/03/2013,31/03/2014,THE BANK OF NOVA SCOTIA,"0 años, 11 meses, 26 días."
RIVADENEIRA GASTAÑETA FRANCISCO GUILLERMO,PROFUTURO AFP,DIRECTOR,31/03/2011,29/03/2012,CREDISCOTIA FINANCIERA S.A.,DIRECTOR ALTERNO,30/03/2012,27/03/2013,THE BANK OF NOVA SCOTIA,"0 años, 0 meses, 1 días."
RIVADENEIRA GASTAÑETA FRANCISCO GUILLERMO,PROFUTURO AFP,DIRECTOR,31/03/2011,29/03/2012,SCOTIA SOCIEDAD TITULIZADORA S.A.,DIRECTOR,11/04/2016,A la actualidad,THE BANK OF NOVA SCOTIA,"4 años, 0 meses, 13 días."
RIVADENEIRA GASTAÑETA FRANCISCO GUILLERMO,PROFUTURO AFP,DIRECTOR,31/03/2011,29/03/2012,SCOTIABANK PERU S.A.A.,,02/08/2012,A la actualidad,THE BANK OF NOVA SCOTIA,"0 años, 4 meses, 4 días."
RIVADENEIRA GASTAÑETA FRANCISCO GUILLERMO,PROFUTURO AFP,DIRECTOR,29/03/2012,26/03/2013,CREDISCOTIA FINANCIERA S.A.,DIRECTOR ALTERNO,31/03/2015,31/03/2016,THE BANK OF NOVA SCOTIA,"2 años, 0 meses, 5 días."
RIVADENEIRA GASTAÑETA FRANCISCO GUILLERMO,PROFUTURO AFP,DIRECTOR,29/03/2012,26/03/2013,CREDISCOTIA FINANCIERA S.A.,DIRECTOR ALTERNO,31/03/2014,31/03/2015,THE BANK OF NOVA SCOTIA,"1 años, 0 meses, 5 días."
RIVADENEIRA GASTAÑETA FRANCISCO GUILLERMO,PROFUTURO AFP,DIRECTOR,29/03/2012,26/03/2013,CREDISCOTIA FINANCIERA S.A.,DIRECTOR ALTERNO,27/03/2013,31/03/2014,THE BANK OF NOVA SCOTIA,"0 años, 0 meses, 1 días."
RIVADENEIRA GASTAÑETA FRANCISCO GUILLERMO,PROFUTURO AFP,DIRECTOR,29/03/2012,26/03/2013,SCOTIA SOCIEDAD TITULIZADORA S.A.,DIRECTOR,11/04/2016,A la actualidad,THE BANK OF NOVA SCOTIA,"3 años, 0 meses, 16 días."
RIVADENEIRA GASTAÑETA FRANCISCO GUILLERMO,PROFUTURO AFP,DIRECTOR,26/03/2013,25/03/2014,CREDISCOTIA FINANCIERA S.A.,DIRECTOR ALTERNO,31/03/2015,31/03/2016,THE BANK OF NOVA SCOTIA,"1 años, 0 meses, 6 días."
RIVADENEIRA GASTAÑETA FRANCISCO GUILLERMO,PROFUTURO AFP,DIRECTOR,26/03/2013,25/03/2014,CREDISCOTIA FINANCIERA S.A.,DIRECTOR ALTERNO,31/03/2014,31/03/2015,THE BANK OF NOVA SCOTIA,"0 años, 0 meses, 6 días."
RIVADENEIRA GASTAÑETA FRANCISCO GUILLERMO,PROFUTURO AFP,DIRECTOR,26/03/2013,25/03/2014,SCOTIA SOCIEDAD TITULIZADORA S.A.,DIRECTOR,11/04/2016,A la actualidad,THE BANK OF NOVA SCOTIA,"2 años, 0 meses, 17 días."
RIVADENEIRA GASTAÑETA FRANCISCO GUILLERMO,PROFUTURO AFP,DIRECTOR,25/03/2014,24/03/2015,CREDISCOTIA FINANCIERA S.A.,DIRECTOR ALTERNO,31/03/2015,31/03/2016,THE BANK OF NOVA SCOTIA,"0 años, 0 meses, 7 días."
RIVADENEIRA GASTAÑETA FRANCISCO GUILLERMO,PROFUTURO AFP,DIRECTOR,25/03/2014,24/03/2015,SCOTIA SOCIEDAD TITULIZADORA S.A.,DIRECTOR,11/04/2016,A la actualidad,THE BANK OF NOVA SCOTIA,"1 años, 0 meses, 18 días."
RIVADENEIRA GASTAÑETA FRANCISCO GUILLERMO,PROFUTURO AFP,DIRECTOR,24/03/2015,29/03/2016,SCOTIA SOCIEDAD TITULIZADORA S.A.,DIRECTOR,11/04/2016,A la actualidad,THE BANK OF NOVA SCOTIA,"0 años, 0 meses, 13 días."
ROSAS FERRECCIO YVAN VICENTE,PROFUTURO AFP,DIRECTOR SUPLENTE,23/10/2012,26/03/2013,CREDISCOTIA FINANCIERA S.A.,DIRECTOR,31/03/2015,31/03/2016,THE BANK OF NOVA SCOTIA,"2 años, 0 meses, 5 días."
ROSAS FERRECCIO YVAN VICENTE,PROFUTURO AFP,DIRECTOR SUPLENTE,23/10/2012,26/03/2013,CREDISCOTIA FINANCIERA S.A.,DIRECTOR,31/03/2014,31/03/2015,THE BANK OF NOVA SCOTIA,"1 años, 0 meses, 5 días."
