"GRADOS SMITH PEDRO LUIS TIRSO","PROFUTURO AFP",DIRECTOR,"Scotiabank del Perú","VICEP.WEALTH MANAGEMENT","THE BANK OF NOVA SCOTIA","SCOTIA PERU HOLDINGS S.A.",40.16,99.986,2015-12-23,2015-12-30,"0 años, 0 meses, 14 días."
"UCCELLI LABARTHE MIGUEL","PROFUTURO AFP","VICEPRESIDENTE DEL DIRECTORIO","Scotiabank del Perú",DIRECTOR,"THE BANK OF NOVA SCOTIA","SCOTIA PERU HOLDINGS S.A.",40.17,99.986,2015-12-30,2016-03-28,"0 años, 0 meses, 0 días."
"UCCELLI LABARTHE MIGUEL","PROFUTURO AFP","VICEPRESIDENTE DEL DIRECTORIO","Scotiabank del Perú","VICEPRESIDENTE DEL DIRECTORIO","THE BANK OF NOVA SCOTIA","SCOTIA PERU HOLDINGS S.A.",40.17,99.986,2016-03-28,2016-03-29,"1 años, 0 meses, 4 días."
"UCCELLI LABARTHE MIGUEL","PROFUTURO AFP","VICEPRESIDENTE DEL DIRECTORIO","Scotiabank del Perú",,"THE BANK OF NOVA SCOTIA","SCOTIA PERU HOLDINGS S.A.",40.17,99.986,2015-12-30,2016-03-29,"0 años, 0 meses, 8 días."
"UCCELLI LABARTHE MIGUEL","PROFUTURO AFP","VICEPRESIDENTE DEL DIRECTORIO","Scotiabank del Perú",,"THE BANK OF NOVA SCOTIA","SCOTIA PERU HOLDINGS S.A.",40.17,99.986,2015-12-30,2016-03-29,"0 años, 0 meses, 8 días."
"UCCELLI LABARTHE MIGUEL","PROFUTURO AFP","PRESIDENTE DEL DIRECTORIO","Scotiabank del Perú","VICEPRESIDENTE DEL DIRECTORIO","THE BANK OF NOVA SCOTIA","SCOTIA PERU HOLDINGS S.A.",40.17,99.986,2016-03-29,2016-06-14,"0 años, 0 meses, 1 días."
"UCCELLI LABARTHE MIGUEL","PROFUTURO AFP","PRESIDENTE DEL DIRECTORIO","Scotiabank del Perú",,"THE BANK OF NOVA SCOTIA","SCOTIA PERU HOLDINGS S.A.",40.17,99.986,2016-03-29,2016-06-14,"0 años, 11 meses, 28 días."
"UCCELLI LABARTHE MIGUEL","PROFUTURO AFP","PRESIDENTE DEL DIRECTORIO","Scotiabank del Perú",,"THE BANK OF NOVA SCOTIA","SCOTIA PERU HOLDINGS S.A.",40.17,99.986,2016-03-29,2016-06-14,"0 años, 11 meses, 28 días."
"SALAZAR OLIVARES RAUL TEMISTOCLES","PROFUTURO AFP",DIRECTOR,"Scotiabank del Perú",DIRECTOR,"THE BANK OF NOVA SCOTIA","SCOTIA PERU HOLDINGS S.A.",40.17,99.986,2015-12-30,2016-06-14,"1 años, 2 meses, 20 días."
"ROSAS FERRECCIO YVAN VICENTE","PROFUTURO AFP","DIRECTOR SUPLENTE","Scotiabank del Perú","VICEP. CHIEF FINANCIAL OFFICER","THE BANK OF NOVA SCOTIA","SCOTIA PERU HOLDINGS S.A.",40.17,99.986,2015-12-30,2015-12-31,"0 años, 0 meses, 8 días."
"RIVADENEIRA GASTAÑETA FRANCISCO GUILLERMO","PROFUTURO AFP",DIRECTOR,"Scotiabank del Perú",,"THE BANK OF NOVA SCOTIA","SCOTIA PERU HOLDINGS S.A.",40.17,99.986,2015-12-30,2016-03-29,"1 años, 4 meses, 2 días."
"MEEK  JAMES TULLY","PROFUTURO AFP","VICEPRESIDENTE DEL DIRECTORIO","Scotiabank del Perú","PRESIDENTE DEL DIRECTORIO","THE BANK OF NOVA SCOTIA","SCOTIA PERU HOLDINGS S.A.",40.17,99.986,2016-03-29,2016-06-14,"2 años, 8 meses, 28 días."
"MEEK  JAMES TULLY","PROFUTURO AFP",DIRECTOR,"Scotiabank del Perú","PRESIDENTE DEL DIRECTORIO","THE BANK OF NOVA SCOTIA","SCOTIA PERU HOLDINGS S.A.",40.17,99.986,2015-12-30,2016-03-29,"2 años, 0 meses, 5 días."
"GRADOS SMITH PEDRO LUIS TIRSO","PROFUTURO AFP",DIRECTOR,"Scotiabank del Perú","VICEP.WEALTH MANAGEMENT","THE BANK OF NOVA SCOTIA","SCOTIA PERU HOLDINGS S.A.",40.17,99.986,2015-12-30,2016-06-14,"0 años, 0 meses, 14 días."
"UCCELLI LABARTHE MIGUEL","PROFUTURO AFP","PRESIDENTE DEL DIRECTORIO","Scotiabank del Perú","VICEPRESIDENTE DEL DIRECTORIO","THE BANK OF NOVA SCOTIA","SCOTIA PERU HOLDINGS S.A.",40.41,99.986,2016-06-14,2017-03-27,"0 años, 0 meses, 1 días."
"UCCELLI LABARTHE MIGUEL","PROFUTURO AFP","PRESIDENTE DEL DIRECTORIO","Scotiabank del Perú",,"THE BANK OF NOVA SCOTIA","SCOTIA PERU HOLDINGS S.A.",40.41,99.986,2016-06-14,2017-03-27,"0 años, 11 meses, 28 días."
"UCCELLI LABARTHE MIGUEL","PROFUTURO AFP","PRESIDENTE DEL DIRECTORIO","Scotiabank del Perú",,"THE BANK OF NOVA SCOTIA","SCOTIA PERU HOLDINGS S.A.",40.41,99.986,2016-06-14,2017-03-27,"0 años, 11 meses, 28 días."
"UCCELLI LABARTHE MIGUEL","PROFUTURO AFP",DIRECTOR,"Scotiabank del Perú","VICEPRESIDENTE DEL DIRECTORIO","THE BANK OF NOVA SCOTIA","SCOTIA PERU HOLDINGS S.A.",40.41,99.986,2017-03-27,"A la actualidad","0 años, 11 meses, 27 días."
"UCCELLI LABARTHE MIGUEL","PROFUTURO AFP",DIRECTOR,"Scotiabank del Perú",,"THE BANK OF NOVA SCOTIA","SCOTIA PERU HOLDINGS S.A.",40.41,99.986,2017-03-27,"A la actualidad","1 años, 11 meses, 26 días."
"UCCELLI LABARTHE MIGUEL","PROFUTURO AFP",DIRECTOR,"Scotiabank del Perú",,"THE BANK OF NOVA SCOTIA","SCOTIA PERU HOLDINGS S.A.",40.41,99.986,2017-03-27,"A la actualidad","1 años, 11 meses, 26 días."
"SANCHEZ CARRION TRONCON EDUARDO JOSE","PROFUTURO AFP",DIRECTOR,"Scotiabank del Perú",DIRECTOR,"THE BANK OF NOVA SCOTIA","SCOTIA PERU HOLDINGS S.A.",40.41,99.986,2017-03-27,"A la actualidad","0 años, 0 meses, 4 días."
